Wavelength,Average Ring Flux (MJy/sr)
5.1358243029467125,2607.0254943543123
5.136625065557561,2558.9110779620064
5.137425828168409,2566.427575437771
5.138226590779257,2584.4226524592837
5.139027353390105,2642.6255722291203
5.139828116000954,2648.6616170128605
5.140628878611802,2651.266894248721
5.141429641222651,2650.7637077556697
5.142230403833499,2593.7755443911105
5.143031166444347,2493.627026246136
5.143831929055195,2525.4942665870894
5.144632691666043,2522.7835593846285
5.145433454276891,2503.7001395031475
5.1462342168877395,2453.078728346643
5.147034979498588,2465.0437810233125
5.147835742109437,2539.8886479207335
5.148636504720285,2604.0680253990813
5.149437267331133,2582.441222428941
5.150238029941981,2576.046575274302
5.151038792552829,2594.3510475171147
5.1518395551636775,2571.7229895462688
5.152640317774526,2524.756681271469
5.153441080385374,2479.978566548847
5.154241842996222,2468.1005375019454
5.15504260560707,2472.02103646675
5.155843368217919,2456.1915064277605
5.156644130828767,2441.869812185264
5.1574448934396155,2444.631141365355
5.158245656050464,2500.7371732660813
5.159046418661312,2373.767970452402
5.15984718127216,2389.2863094693184
5.160647943883008,2474.0617188021674
5.161448706493856,2477.2531941145244
5.1622494691047045,2521.9945067622816
5.1630502317155536,2483.663282320165
5.163850994326402,2486.0519262761486
5.16465175693725,2465.9285631903913
5.165452519548098,2477.5749860733176
5.166253282158946,2458.4011555737566
5.167054044769794,2489.165017541755
5.1678548073806425,2441.7948872976817
5.168655569991491,2408.690270774177
5.169456332602339,2427.113609769174
5.170257095213187,2456.297857906595
5.171057857824035,2496.6849879668275
5.171858620434884,2439.2249191961164
5.172659383045732,2365.5065708946695
5.1734601456565805,2347.62770146034
5.174260908267429,2429.720515761656
5.175061670878277,2372.1628511057966
5.175862433489125,2383.8606330119615
5.176663196099973,2447.7122261532795
5.177463958710821,2406.1232232029815
5.1782647213216695,2414.7552428844665
5.1790654839325185,2418.5194343656235
5.179866246543367,2414.8223940039543
5.180667009154215,2408.7540657750073
5.181467771765063,2329.4541242042656
5.182268534375911,2365.075733207844
5.183069296986759,2359.6704176785897
5.1838700595976075,2347.1822850090193
5.184670822208456,2349.6272276867453
5.185471584819304,2331.4030577529393
5.186272347430152,2331.8926286414985
5.187073110041001,2307.8518698676157
5.187873872651849,2283.068092283406
5.188674635262697,2298.5313245294124
5.1894753978735455,2262.771292964492
5.190276160484394,2317.6336390573224
5.191076923095242,2342.896272913483
5.19187768570609,2380.1718518539788
5.192678448316938,2353.764737049778
5.193479210927786,2321.7103576532663
5.1942799735386345,2330.3610873314287
5.1950807361494835,2352.864930163532
5.195881498760332,2365.087758260319
5.19668226137118,2351.90034541171
5.197483023982028,2339.6425226075717
5.198283786592876,2350.6767560784533
5.199084549203724,2247.497159874219
5.1998853118145725,2195.996996617522
5.200686074425421,2205.903214995689
5.201486837036269,2249.7432420098994
5.202287599647118,2276.2020903949706
5.203088362257966,2256.5705231751945
5.203889124868814,2189.29910437637
5.204689887479662,2137.175993449043
5.2054906500905105,2171.9490127552212
5.206291412701359,2175.212149238894
5.207092175312207,2153.5362196846013
5.207892937923055,2126.8094714149356
5.208693700533903,2151.2771681461813
5.209494463144751,2184.2108100646356
5.2102952257555994,2195.0998221564605
5.2110959883664485,2184.737333621857
5.211896750977297,2141.18133204094
5.212697513588145,2039.7586545513716
5.213498276198993,2052.2754879352915
5.214299038809841,2029.513240974789
5.215099801420689,2094.694011817646
5.2159005640315375,2123.853653148153
5.216701326642386,2137.8363972966717
5.217502089253234,2115.8418479587726
5.218302851864083,2068.237347909482
5.219103614474931,2075.25566998682
5.219904377085779,2155.2091511946487
5.220705139696627,2134.6297568009104
5.2215059023074755,2130.6511746126903
5.222306664918324,2109.36234820356
5.223107427529172,2048.2707796002164
5.22390819014002,2087.8808288871446
5.224708952750868,2084.486559150906
5.225509715361716,2072.409187698644
5.226310477972565,2099.844243546271
5.2271112405834135,2079.575014615827
5.227912003194262,2108.970757778335
5.22871276580511,2159.314130466287
5.229513528415958,2157.143826158121
5.230314291026806,2105.0312911349665
5.231115053637654,2079.440709654535
5.231915816248502,2106.7308406272755
5.232716578859351,2042.5707566683272
5.233517341470199,2022.470744652307
5.234318104081048,2104.92771497595
5.235118866691896,2060.292644402662
5.235919629302744,2091.27985181489
5.236720391913592,2126.3151417705717
5.2375211545244404,2085.7748069000663
5.238321917135289,2057.622630712067
5.239122679746137,2026.6541609289443
5.239923442356985,2014.5213372570554
5.240724204967833,1951.931515295575
5.241524967578682,1991.947494406186
5.24232573018953,2000.2131748841905
5.2431264928003785,1993.6409609146463
5.243927255411227,2027.9600263979446
5.244728018022075,2057.5564773163364
5.245528780632923,2049.066261702799
5.246329543243771,2010.0337699483466
5.247130305854619,1962.920418914792
5.247931068465467,1970.5205294632453
5.248731831076316,1959.2430027329829
5.249532593687164,2001.5505230768858
5.250333356298013,1985.5689293666442
5.251134118908861,1964.9329178221378
5.251934881519709,1963.5585594555134
5.252735644130557,1991.8702302435481
5.253536406741405,1999.7809838528653
5.254337169352254,1897.1708308295524
5.255137931963102,1930.0648461075627
5.25593869457395,1941.4068486603237
5.256739457184798,1915.065052535496
5.257540219795647,1881.6490565261458
5.258340982406495,1915.9374644698412
5.259141745017343,1937.4154420039013
5.259942507628192,1990.7443236283139
5.26074327023904,1972.370617175838
5.261544032849888,1912.689697000275
5.262344795460736,1893.393359397639
5.263145558071584,1892.0844620463035
5.263946320682432,1890.3163215547959
5.264747083293281,1919.8470444045643
5.26554784590413,1936.0032875014153
5.266348608514978,1940.8522584496031
5.267149371125826,1946.117531469167
5.267950133736674,1887.8710394834586
5.268750896347522,1854.2960014500848
5.26955165895837,1900.2192107011865
5.270352421569219,1860.244194557869
5.271153184180067,1861.9373898636304
5.271953946790915,1843.5469525667565
5.272754709401763,1822.2026866495964
5.273555472012612,1876.926219437522
5.27435623462346,1864.8233891737832
5.275156997234308,1838.789911884599
5.275957759845157,1838.581722266589
5.276758522456005,1898.207680538728
5.277559285066853,1869.051989654909
5.278360047677701,1796.3443625979562
5.279160810288549,1845.6345387514084
5.279961572899397,1865.3411579533176
5.280762335510246,1776.09085036057
5.281563098121095,1766.7026125259285
5.282363860731943,1772.6923993192781
5.283164623342791,1725.308449336085
5.283965385953639,1759.2827974194838
5.284766148564487,1798.4474955507058
5.285566911175335,1788.077331218613
5.2863676737861836,1756.3912531568835
5.287168436397032,1783.7988312724779
5.28796919900788,1788.2599580908798
5.288769961618728,1815.8369719285515
5.289570724229577,1814.2808003490607
5.290371486840425,1805.8606271361925
5.291172249451273,1791.8014014135454
5.291973012062122,1782.2536273968994
5.29277377467297,1795.6304462741052
5.293574537283818,1780.5007288183426
5.294375299894666,1778.0862946939026
5.295176062505514,1740.2773413875248
