Wavelength,Flux (Jy)
0.7000150909052997,-1.070060482536716e-05
0.7050202401240129,-1.5078287952519893e-05
0.7100253893427261,-1.651934176945805e-05
0.7150305385614393,-8.06413501866542e-06
0.7200356877801526,2.8867581729472636e-06
0.7250408369988657,-3.861656372841631e-06
0.730045986217579,-3.1207689203798424e-06
0.7350511354362922,-5.776417402318004e-06
0.7400562846550054,-1.0191439839056654e-05
0.7450614338737186,7.028976058440121e-07
0.7500665830924318,-4.091251493009119e-06
0.7550717323111451,-9.711067738590784e-06
0.7600768815298583,-9.422855990466238e-06
0.7650820307485715,-5.164748918532357e-06
0.7700871799672847,-3.691690246869723e-07
0.7750923291859979,-7.314641453461532e-06
0.7800974784047111,-1.6372473138101724e-06
0.7851026276234243,-1.985145860433163e-06
0.7901077768421376,2.229898769955464e-06
0.7951129260608508,4.1351218809616656e-07
0.800118075279564,-1.6886459099146834e-07
0.8051232244982772,2.2979241632190183e-06
0.8101283737169904,4.378892308450942e-06
0.8151335229357037,-1.0169867221194e-06
0.8201386721544168,-3.0764035400182216e-07
0.8251438213731301,1.8976915502092716e-07
0.8301489705918433,5.078953141026701e-08
0.8351541198105565,5.275859235050584e-06
0.8401592690292697,3.198274622489624e-06
0.8451644182479829,2.1868615061271224e-06
0.8501695674666963,-3.277314161399689e-06
0.8551747166854093,4.3171474341488775e-06
0.8601798659041227,5.985679504799315e-07
0.8651850151228359,5.371393715322348e-06
0.870190164341549,2.338999969008754e-06
0.8751953135602624,4.311678741550005e-06
0.8802004627789755,7.686977691758695e-07
0.8852056119976888,4.369050804002561e-06
0.890210761216402,2.775770428536468e-06
0.8952159104351152,1.2986139926309316e-06
0.9002210596538284,2.8402825777594027e-06
0.9052262088725416,5.3739171500347005e-06
0.9102313580912549,-2.472230513982219e-06
0.915236507309968,5.77855423891425e-06
0.9202416565286813,5.183256245547577e-07
0.9252468057473945,3.379521848144284e-06
0.9302519549661077,2.28782948051294e-06
0.9352571041848209,4.891933954246921e-07
0.9402622534035341,5.83610478983447e-07
0.9452674026222474,3.978884314511721e-06
0.9502725518409605,-5.553979786060481e-07
0.9552777010596738,5.049600901396989e-07
0.960282850278387,4.508639942384656e-06
0.9652879994971002,-9.759122526532174e-07
0.9702931487158135,5.182644512045611e-06
0.9752982979345266,2.792125571454963e-06
0.9803034471532399,4.3719259419695517e-07
0.9853085963719531,5.209813970731645e-06
0.9903137455906663,2.465396674217182e-06
0.9953188948093795,2.056204806759116e-06
1.0003240440280927,2.839704599831828e-06
1.005329193246806,2.5531559934048304e-06
1.0103343424655191,2.124557198692404e-06
1.0153394916842324,2.4708287356553353e-06
1.0203446409029455,5.73244326903748e-06
1.0253497901216588,2.438096927046315e-06
1.0303549393403721,3.3111207512554553e-06
1.0353600885590852,6.600975974480861e-06
1.0403652377777985,9.014563750232996e-07
1.0453703869965119,8.051555045811783e-07
1.050375536215225,3.5355831763210547e-06
1.055380685433938,1.8278096709281628e-06
1.0603858346526513,2.4243159165829776e-06
1.0653909838713647,2.6868524294473695e-06
1.0703961330900778,3.310648818710463e-06
1.075401282308791,3.698965137009593e-06
1.0804064315275044,1.8066589963034673e-06
1.0854115807462175,4.509344963626279e-06
1.0904167299649306,4.489224662046585e-06
1.0954218791836439,-2.1623499667060272e-07
1.1004270284023572,3.1571149080601034e-06
1.1054321776210703,5.69064912985729e-06
1.1104373268397836,8.987274091489281e-07
1.115442476058497,2.2875771534619622e-07
1.12044762527721,6.233218591434833e-06
1.125452774495923,2.011433371488747e-06
1.1304579237146364,-1.7928956471174796e-07
1.1354630729333497,3.788818221325327e-06
1.1404682221520628,3.3347258801571724e-06
1.145473371370776,1.9230136451559056e-06
1.1504785205894894,2.7354825864644994e-06
1.1554836698082025,3.255087391311293e-06
1.1604888190269156,2.9649792967207304e-06
1.165493968245629,2.9557715533292804e-06
1.1704991174643422,3.117878053908027e-06
1.1755042666830553,3.351234996464671e-06
1.1805094159017686,3.328396640305721e-06
1.185514565120482,2.112781186995502e-06
1.190519714339195,2.117322873615075e-06
1.195524863557908,4.027351785744512e-06
1.2005300127766214,4.027622409832213e-06
1.2055351619953347,1.6246048621345107e-06
1.2105403112140478,2.584934617676156e-06
1.2155454604327611,4.672414494646981e-06
1.2205506096514744,2.6434541700668027e-06
1.2255557588701875,1.7196754957491883e-06
1.2305609080889006,3.1665942060040957e-06
1.2355660573076142,3.262553083592227e-06
1.2405712065263272,1.7009979268613097e-06
1.2455763557450403,2.6316335853893612e-06
1.2505815049637536,4.973037042356764e-06
1.255586654182467,3.5517432111883043e-06
1.26059180340118,2.1241630684133366e-06
1.2655969526198931,2.8771284102593745e-06
1.2706021018386067,3.1185301088716535e-06
1.2756072510573198,3.172422891015746e-06
1.2806124002760328,3.00091307545954e-06
1.2856175494947462,2.05515441257083e-06
1.2906226987134595,1.5941212640772267e-06
