Wavelength,Flux (Jy)
1.500882762622934,0.0011197978014123552
1.5058879118416473,0.0010997471598509331
1.5108930610603606,0.0010917132503906162
1.5158982102790737,0.0010934221749859623
1.5209033594977868,0.0010809632136980173
1.5259085087165003,0.0010663204850633475
1.5309136579352134,0.0010533773757479986
1.5359188071539265,0.001047872961738584
1.5409239563726398,0.001055002923333645
1.545929105591353,0.0010706267317554705
1.5509342548100662,0.0010679856137469962
1.5559394040287795,0.0011143005485947381
1.5609445532474926,0.0011442141150366553
1.565949702466206,0.001157592713968975
1.5709548516849192,0.0011728655993448686
1.5759600009036323,0.0011040025409302832
1.5809651501223456,0.0010911804569058332
1.5859702993410587,0.0011606156649875171
1.590975448559772,0.0011820678714891191
1.595980597778485,0.001174247669292631
1.6009857469971984,0.0011837161402618594
1.6059908962159117,0.0012225567616130169
1.6109960454346248,0.0012229975397074645
1.6160011946533381,0.001220315647910192
1.6210063438720512,0.0012250800601896741
1.6260114930907645,0.0011829779989493314
1.6310166423094776,0.0011800175792792897
1.636021791528191,0.0011923980258641946
1.6410269407469043,0.0011902177787294825
1.6460320899656173,0.0011820463916245674
1.6510372391843307,0.0011855752759483888
1.6560423884030437,0.0011820593038131097
1.661047537621757,0.0011963683500407854
1.6660526868404704,0.0012410230383150876
1.6710578360591835,0.0012330416306492067
1.6760629852778968,0.0012184917194267768
1.6810681344966099,0.0012511597331646552
1.6860732837153232,0.0012874647891493473
1.6910784329340363,0.001276576339902454
1.6960835821527496,0.0012697075781879534
1.7010887313714629,0.0013082422362997801
1.706093880590176,0.0013621310456888873
1.7110990298088893,0.0013498951401635158
1.7161041790276024,0.0013455599037212023
1.7211093282463157,0.0013500379018353392
1.7261144774650288,0.0013512006633377024
1.731119626683742,0.0016476342685914638
1.7361247759024554,0.001659288106735571
1.7411299251211685,0.0016576012898930745
1.7461350743398818,0.001458397739763128
1.7511402235585949,0.001349487958428882
1.7561453727773082,0.0013425038644357893
1.7611505219960213,0.0013198771729750801
1.7661556712147346,0.0013079747199586903
1.771160820433448,0.0013002828848448019
1.776165969652161,0.0012992711056673718
1.7811711188708743,0.00127098268971155
1.7861762680895874,0.0012729237733390165
1.7911814173083007,0.001282044523242294
1.796186566527014,0.001273953863070952
1.8011917157457271,0.0012525874490671724
1.8061968649644404,0.0012447975847415481
1.8112020141831535,0.0012374646705307739
1.8162071634018668,0.0012283097808377303
1.82121231262058,0.00121639805516084
1.8262174618392932,0.0012180670194464492
1.8312226110580065,0.0012265734067974528
1.8362277602767196,0.000930700560763164
1.841232909495433,0.00044792918805210716
1.846238058714146,0.00046209794662963586
1.8512432079328593,0.00044685403819707154
1.8562483571515724,0.0010731180413682709
1.8612535063702857,0.0011518771019116162
1.866258655588999,0.0011630978833879872
1.8712638048077121,0.001159089045866706
1.8762689540264255,0.001086684788605978
1.8812741032451386,0.0010840549095521889
1.8862792524638519,0.0010797391208338242
1.8912844016825652,0.0010297122919257211
1.8962895509012783,0.0009659050972274959
1.9012947001199916,0.0010082803430709892
1.9062998493387047,0.0010332574297330778
1.911304998557418,0.000957882063451565
1.916310147776131,0.0008537927282106078
1.9213152969948444,0.0008684295455366505
1.9263204462135577,0.0008560969346528156
1.9313255954322708,0.0007264059070871731
1.936330744650984,0.0006975314475531078
1.9413358938696972,0.0006981613337105951
1.9463410430884105,0.0006708431731122294
1.9513461923071236,0.0006005404454641498
1.956351341525837,0.0006035903805075237
1.9613564907445502,0.0006059234115272097
1.9663616399632633,0.0005487492270758254
1.9713667891819766,0.0005006648627735925
1.9763719384006897,0.0005061944309270172
1.981377087619403,0.0005100394549530625
1.986382236838116,0.0004831127279015632
